# MAE takes the multiplication factor of 2 for avg(|(Target)-(Reconstrcted)|)
Airfoil_name,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,MAE
AH 81-K-144 W-F KLAPPE,1,0,0,0,0,0,0,0,0,0,0,0,0
AH 93-W-480B,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEN AIRFOIL,0,0,1,0,0,0,0,0,0,0,0,0,0
E195  (11.82%),0,0,0,1,0,0,0,0,0,0,0,0,0
EPPLER 664 (EXTENDED) AIRFOIL,0,0,0,0,1,0,0,0,0,0,0,0,0
EPPLER 864 STRUT AIRFOIL,0,0,0,0,0,1,0,0,0,0,0,0,0
FX 79-W-660A,0,0,0,0,0,0,1,0,0,0,0,0,0
GOE 531 AIRFOIL,0,0,0,0,0,0,0,1,0,0,0,0,0
Griffith 30% Suction Airfoil,0,0,0,0,0,0,0,0,1,0,0,0,0
RONCZ R1145MS MAIN ELEMENT,0,0,0,0,0,0,0,0,0,1,0,0,0
S9104,0,0,0,0,0,0,0,0,0,0,1,0,0
ULTIMATE,0.072541,0.017012,-0.079048,1.190439,-0.017732,-0.055753,0.036538,-0.188491,0.003266,0.027369,-0.053291,0.04715,0.001705134
GOE 304 (FRIEDRICHSHAFEN G02) AIRFOIL,0.059293,0.006174,0.203786,0.710072,0.012055,-0.185364,0.016579,0.170054,0.010906,0.001969,0.0452,-0.050725,0.001707468
EPPLER 549 AIRFOIL,-0.17639,0.001234,-0.025812,0.93858,0.046845,0.226983,-0.008222,-0.161329,0.101742,-0.012254,0.144709,-0.076084,0.001708706
NASA/LANGLEY RC-10(N)1 AIRFOIL,0.020759,-0.008845,0.044155,1.236924,-0.004334,-0.136477,0.027667,-0.121193,0.048245,-0.031738,-0.073411,-0.001751,0.001709486
GOE 361 AIRFOIL,0.051799,0.02268,0.20095,0.893644,0.014215,-0.188868,-0.017095,0.05187,-0.045833,-0.008143,0.064171,-0.039388,0.00170949
GOE 476 AIRFOIL,0.041685,0.001164,0.153778,0.493092,0.005837,0.049746,0.008921,0.178817,0.016569,0.025987,0.001744,0.02266,0.001709518
MH 30  7.84%,0.139107,0.020613,-0.057896,1.164507,0.023348,-0.201233,-0.007799,-0.103425,0.00093,0.048219,-0.013217,-0.013155,0.001709848
GOE 368 AIRFOIL,0.20513,0.098671,0.215434,0.781534,-0.002324,-0.220605,-0.074781,-0.033494,-0.003321,0.024961,-0.021303,0.030097,0.001709946
GOE 795 smoothed,0.107603,0.038342,-0.021167,1.125704,0.011927,-0.214795,0.002904,-0.05007,-0.032572,0.066012,-0.027735,-0.006152,0.001710052
RG 8 AIRFOIL,0.097258,0.000364,-0.119843,1.071983,0.020436,-0.14292,0.030102,-0.217016,0.06021,0.033606,0.198906,-0.033086,0.001711426
NACA M7 AIRFOIL,0.0238,-0.013379,0.443111,0.814354,0.028109,-0.210868,0.005652,0.102565,-0.012539,-0.011607,-0.273664,0.104467,0.001712424
GOE 432 AIRFOIL,0.205101,0.033759,0.115134,0.907618,0.007035,-0.278065,0.006901,0.0199,-0.005109,0.005527,0.015181,-0.032982,0.00171337
NACA M20 AIRFOIL,-0.027493,-0.043576,0.46064,0.571543,-0.001012,-0.163914,0.032406,0.151573,0.036545,0.006448,-0.135081,0.11192,0.001713556
Falcon,0.102026,0.021259,0.109942,0.876508,-0.005425,-0.034878,0.023414,-0.12774,0.020329,0.031488,-0.017844,0.00092,0.00171361
AH 93-156,-0.03007,-0.002263,0.093647,0.569845,0.075097,-0.049413,0.010358,0.105549,0.229779,0.03263,-0.04221,0.00705,0.001714306
JX-GS-10,0.128064,0.095544,-0.002504,1.215619,0.016924,-0.158759,-0.069373,-0.115694,-0.066562,0.048227,-0.072119,-0.019368,0.001714564
GOE 615 AIRFOIL,0.071041,0.016763,0.172073,0.502635,0.053742,0.021347,-0.009099,0.131798,0.026539,-0.006177,0.009114,0.010224,0.001716446
GOE 670 AIRFOIL,0.208149,0.006306,0.032718,0.800027,0.067287,-0.290664,0.032513,0.03597,0.041312,0.10264,-0.000932,-0.035326,0.001718198
HQ 1.5/12 AIRFOIL,0.05563,0.002786,-0.072437,1.113619,0.003993,-0.046216,0.00594,-0.127922,0.052373,0.006243,0.047234,-0.041242,0.001718336
GOE 622 AIRFOIL,0.098852,0.030709,-0.007143,1.108991,0.026119,-0.189831,-0.003447,-0.064264,-0.03834,0.065818,-0.025305,-0.002158,0.001718558
NACA 65(2)-215,-0.041525,-0.007152,-0.095384,1.100298,0.008993,-0.015271,0.015294,-0.108133,0.160113,0.018802,0.04978,-0.085815,0.001720468
HQ 2.5/11 AIRFOIL,0.042614,0.00464,-0.057549,1.082555,0.006505,-0.110758,0.014794,-0.159832,0.095901,-0.026677,0.139685,-0.031878,0.001720666
GOE 673 AIRFOIL,0.024886,-0.000091,-0.10024,1.162652,-0.000842,-0.119455,0.038898,-0.047616,0.004707,0.016777,0.031052,-0.010731,0.001720966
LA2573A,0.026123,0.007627,0.503133,0.410928,0.002879,0.214135,-0.072699,-0.03707,-0.059486,0.056676,-0.152516,0.10027,0.001723
GOE 414 AIRFOIL,0.00007,0.000195,0.095298,0.664832,0.009855,-0.016483,0.024459,0.130908,0.036034,0.009818,0.03965,0.005366,0.001723792
USA 27 AIRFOIL,0.172876,0.000438,0.221995,0.520256,0.02807,-0.222422,0.055782,0.065515,0.067411,0.031134,-0.031478,0.090422,0.001723888
S2055,0.141115,0.009869,-0.058039,1.138571,0.049439,-0.270478,0.02832,-0.143749,0.02172,0.07777,0.007636,-0.002174,0.001724702
NACA 2418,0.214233,0.027688,-0.009655,0.506633,0.055034,0.031793,0.018477,-0.041174,0.092587,0.064448,0.044893,-0.004957,0.001726986
AH 85-L-120/17,0.038885,0.000666,-0.092688,1.180189,-0.006715,-0.201215,0.04045,-0.199897,0.177415,0.063166,-0.000733,0.000474,0.001729942
E231,0.082992,-0.002193,0.016237,0.943296,0.010398,-0.19158,0.040296,-0.023034,0.175108,-0.008143,-0.038937,-0.00444,0.001730302
08/01/60,0.065575,-0.000424,0.552217,0.238791,0.035408,0.174757,-0.022192,0.03055,-0.005642,-0.033747,-0.091651,0.056357,0.001732292
NACA 63-209,-0.004785,0.008751,-0.092022,1.296441,0.009868,-0.085968,-0.015047,-0.167727,-0.002224,0.055338,0.021993,-0.024619,0.00173329
E64  (8.45%),0.069667,0.090917,-0.093666,1.120778,0.016643,-0.170951,-0.058939,-0.055613,0.018282,0.044508,0.09861,-0.080236,0.001733442
GOE 548 AIRFOIL,0.031786,-0.002688,-0.125942,1.121468,0.006269,-0.109698,0.047977,-0.063272,0.025915,0.045073,0.027086,-0.003975,0.001733736
USA 40 AIRFOIL,0.096262,0.008578,0.094152,0.608269,0.017566,0.038309,-0.011273,-0.048943,0.032333,-0.002562,0.181752,-0.014443,0.001734908
EPPLER 557 AIRFOIL,-0.027768,-0.002334,-0.244915,1.042257,0.031315,0.17282,0.00085,-0.118322,-0.003178,-0.013403,0.252028,-0.089351,0.001736946
RAF 32 AIRFOIL,-0.022243,0.0259,-0.127586,0.825036,0.086622,-0.005994,-0.009154,0.075859,0.00497,0.05582,0.127897,-0.037128,0.00173783
GOE 427 AIRFOIL,0.081236,0.003909,0.141748,1.025052,0.002943,-0.34199,0.026506,0.087739,-0.022333,0.005443,-0.010459,0.000206,0.00173898
GIII BL45 AIRFOIL,0.106609,-0.004507,0.028151,1.083,0.018217,-0.192674,0.045841,-0.172344,0.045658,0.065528,-0.036695,0.013216,0.001739822
HQ 2.5/12 AIRFOIL,0.019781,0.014061,-0.048209,1.00762,0.030405,-0.051402,-0.003276,-0.12514,0.082578,-0.001908,0.118885,-0.043397,0.001740816
NACA 2.5411,0.1229,0.026477,-0.019364,0.976538,-0.000083,-0.123532,0.01439,-0.068322,-0.001079,0.044394,0.029276,-0.001594,0.001741456
NACA M21 AIRFOIL,-0.008179,-0.047892,0.496939,0.376338,0.013155,-0.069046,0.044297,0.206435,0.054396,0.01178,-0.128934,0.05071,0.001741768
GIII BL75 AIRFOIL,0.069051,0.001023,0.034468,1.090905,0.01462,-0.179126,0.027492,-0.163565,0.054664,0.064296,-0.0291,0.015271,0.001742588
GOE 100 (SOPWITH) AIRFOIL,0.225753,0.005115,0.106174,0.949558,0.013706,-0.394681,0.055878,-0.011896,0.02094,0.057188,-0.005971,-0.021763,0.001743082
USA 45 AIRFOIL,0.110312,0.000738,0.321804,0.455264,0.048438,0.031997,0.001075,0.00917,0.034037,0.012862,-0.030085,0.004387,0.001744704
EPPLER 857 AIRFOIL,-0.049838,-0.000006,0.004704,0.56568,0.03645,0.329308,-0.001218,0.013193,-0.011051,-0.019358,0.171154,-0.039018,0.001745642
GOE 601 AIRFOIL,0.0979,0.002463,-0.104692,0.809068,0.057482,0.017311,0.031736,0.004306,0.053782,0.056222,0.028977,-0.054556,0.001746118
FX 69-274,-0.139517,-0.034758,0.137874,0.251485,0.004658,0.518309,0.026821,0.094588,0.146136,-0.021558,0.017072,-0.00111,0.001746562
KC-135 BL124.32 AIRFOIL,0.004822,-0.003945,-0.00504,1.169378,0.02865,-0.0772,0.030151,-0.150245,0.103504,-0.038789,-0.012155,-0.049132,0.001748368
FX 61-147 AIRFOIL,-0.069098,-0.001883,0.014783,0.901302,0.005748,0.059667,-0.000483,-0.216779,0.161538,-0.046839,0.249108,-0.057064,0.001750398
NACA 2414,0.168327,0.007982,-0.023644,0.824279,0.011314,-0.048455,0.028891,-0.04483,0.023515,0.052342,0.00507,-0.004792,0.001750652
GOE 617 AIRFOIL,0.086223,-0.000253,0.084536,0.795613,0.012217,-0.046409,0.031994,-0.027325,0.046089,0.054393,-0.038183,0.001105,0.001751166
GOE 198 (L.F.G. 5294) AIRFOIL,0.013514,0.095305,0.216635,0.75519,0.006137,-0.209732,-0.047656,0.156739,0.017579,-0.004016,0.033616,-0.033311,0.001751406
DEFIANT CANARD BL145 AIRFOIL,0.196849,0.00151,0.07504,0.903511,0.028615,-0.130606,0.032075,-0.108473,-0.000591,0.014874,0.015573,-0.028379,0.001751554
GOE 735 AIRFOIL,0.087146,0.009446,0.462177,0.09673,0.008272,0.337776,-0.054392,0.177967,0.052897,-0.040415,-0.164112,0.026508,0.00175374
SD2083 (9.0%),0.050285,0.005762,-0.019904,1.10951,0.013744,-0.153294,0.012996,-0.032503,0.002146,0.024964,-0.005315,-0.008391,0.00175402
NACA 64-206,0.010572,0.028109,-0.098733,1.391462,0.026587,-0.207318,-0.030336,-0.182956,-0.010845,0.092001,0.010191,-0.028734,0.001759146
NACA 64A210,0.005018,-0.000806,-0.128829,1.344368,0.006226,-0.136294,0.029955,-0.151222,0.018281,0.020742,0.014958,-0.022397,0.001759652
Bambino 6,0.101278,-0.003006,0.119441,0.762181,0.003978,-0.169749,0.049367,0.035614,0.047644,0.108144,-0.081864,0.026973,0.001759746
GOE 269 AIRFOIL,0.112417,0.006031,0.194232,0.909838,-0.001295,-0.259317,0.017126,0.085898,-0.035904,0.008512,0.019686,-0.057224,0.001759784
HQ 3.5/10 AIRFOIL,0.052844,-0.000254,-0.05445,1.095697,0.0009,-0.179207,0.02743,-0.140904,0.117729,-0.058226,0.201298,-0.062857,0.001761466
GOE 546 AIRFOIL,0.028359,0.055309,-0.063818,1.09271,0.001,-0.057681,-0.030615,0.013296,-0.024662,0.004623,0.002604,-0.021126,0.001761692
USA 35 AIRFOIL,0.029656,0.008442,0.263673,0.147319,0.047243,0.18159,-0.001776,0.178202,0.056077,-0.007489,0.071206,0.025859,0.00176459
GOE 795 AIRFOIL,0.10247,0.051307,-0.016309,1.083238,0.026782,-0.209473,-0.015965,-0.051021,-0.020651,0.08425,-0.01489,-0.019737,0.001764962
FX 68-H-120,0.303405,0.054559,0.072496,0.731581,0.057629,-0.163576,-0.039127,0.10831,0.072246,0.037415,-0.133422,-0.101518,0.001767056
HQ 3.5/18 AIRFOIL,0.04842,-0.000806,-0.020178,0.626349,0.089106,0.097021,-0.001362,0.03044,0.1444,0.00853,0.142866,-0.164786,0.00176796
HAWKER TEMPEST 96.77% SEMISPAN AIRFOIL,0.081476,0.000024,-0.059248,1.181775,0.023013,-0.200654,0.047106,-0.142568,0.009258,0.083488,-0.022671,-0.001,0.001767972
BOEING 737 MIDSPAN AIRFOIL,0.025418,-0.000769,0.019185,1.249818,0.024937,-0.165862,0.038789,-0.170614,0.00826,0.030388,-0.015724,-0.043825,0.001768772
S8066 (10% version of S8065 w/ lower surface aerodynamically similar),0.089571,0.002058,-0.115011,1.207038,0.015388,-0.190424,0.029274,-0.168713,0.060944,0.057708,0.029449,-0.017283,0.001768978
NACA 65-206,0.016161,0.00973,-0.11964,1.488185,-0.002974,-0.253121,0.011239,-0.198536,0.002949,0.042398,0.010077,-0.006468,0.001769568
NACA M19 AIRFOIL,-0.024713,-0.052455,0.462752,0.660883,0.017026,-0.227413,0.04039,0.128542,0.005967,0.010627,-0.131688,0.110082,0.001769664
HQ 1.0/9 AIRFOIL,0.087274,0.024284,-0.082371,1.090409,0.100552,-0.146753,-0.033547,-0.177197,0.030788,0.118923,0.013203,-0.025564,0.001771026
DEFIANT CANARD BL20 AIRFOIL,-0.037401,-0.006415,0.259617,0.301058,-0.022081,0.438493,-0.040093,0.145679,-0.005218,-0.038738,-0.036276,0.041373,0.001772048
SA7036,0.074614,0.013119,0.005416,1.058511,0.014761,-0.113591,-0.002487,-0.067206,-0.019025,0.0222,0.015312,-0.001622,0.001772368
NACA 63(4)-221,-0.075692,-0.002257,-0.073257,0.838632,-0.005147,0.379769,-0.040087,-0.084735,0.107381,-0.033768,0.05203,-0.062869,0.001772712
RAE 103 AIRFOIL,0.060304,0.000987,-0.116862,1.31108,0.014353,-0.160241,0.029049,-0.223849,0.031187,0.059115,-0.001301,-0.003821,0.001773742
RG 15A 2.5/13.0 AIRFOIL,0.06897,0.010074,-0.010114,0.857762,0.022521,-0.04881,0.016398,-0.160114,0.07919,0.026331,0.135227,0.002565,0.001775062
FX 63-100 AIRFOIL,0.00434,0.085345,-0.098276,0.973478,0.059116,-0.040771,-0.093115,-0.087667,0.046275,0.024318,0.217004,-0.090048,0.001775158
EPPLER 635 AIRFOIL,0.068588,0.004078,0.384746,0.737831,0.043444,-0.004245,-0.000706,-0.104153,-0.03089,0.001004,-0.189658,0.089962,0.001776214
AH 94-156,-0.038754,-0.023679,0.06696,0.614606,0.085282,-0.056103,0.027171,0.075196,0.230897,0.034869,-0.011737,-0.004709,0.001777462
NACA CYH,0.177167,0.042504,0.226255,0.78303,0.020432,-0.109919,-0.015795,0.099257,0.056884,-0.06435,-0.237103,0.021637,0.001778448
GOE 413 AIRFOIL,0.091826,-0.002501,0.059459,0.329938,0.047203,0.21657,-0.05218,0.126335,0.010954,0.076821,0.085251,0.010322,0.001778752
GOE 113 AIRFOIL,0.034079,0.012692,0.062709,1.210533,0.005405,-0.219507,0.019229,-0.09467,-0.054138,0.025615,-0.007563,0.005616,0.001778922
GOE 488 AIRFOIL,0.218165,0.01777,0.058186,0.959862,0.040711,-0.366287,0.033727,-0.036509,0.012811,0.085735,0.01361,-0.037781,0.001781674
GOE 199 (L.F.G. 5406) AIRFOIL,0.143254,0.036808,0.253469,0.820475,0.024698,-0.341329,0.023052,0.083546,0.042714,-0.011455,-0.013983,-0.061248,0.001781768
GOE 424 AIRFOIL,-0.051131,-0.019961,0.202313,0.36769,0.091692,0.204762,0.035377,0.079497,0.075036,0.006724,0.009854,-0.001853,0.001782314
HAWKER TEMPEST 61% SEMISPAN AIRFOIL,0.077543,0.00426,-0.054339,1.112316,0.000814,-0.153493,0.050529,-0.136153,0.044856,0.072211,-0.014749,-0.003795,0.001783414
HQ 1.5/9 AIRFOIL,0.061808,0.029142,-0.079287,1.053176,0.11208,-0.145725,-0.034031,-0.17649,0.033538,0.116171,0.053041,-0.023422,0.001786978
GOE 592 AIRFOIL,-0.007587,0.032899,0.183202,0.37826,0.064001,0.004483,-0.01845,0.269581,0.099046,-0.018672,0.03848,-0.025244,0.001787224
GOE 288 AIRFOIL,0.126627,0.031141,0.071862,0.262515,0.086632,0.195749,-0.033726,0.128925,-0.043179,0.040927,0.086404,0.046123,0.00178724
NACA 2408,0.114319,0.054855,-0.040635,1.071124,0.063978,-0.198944,-0.027055,-0.088752,-0.032995,0.106107,-0.010218,-0.011785,0.001787632
GOE 117 (MVA MK.4) AIRFOIL,0.012095,0.000255,0.024576,0.896665,-0.002475,-0.097163,-0.000752,0.082715,-0.027958,0.052345,0.000059,0.059638,0.001789792
GOE 133 (MVA H.11) AIRFOIL,0.060125,0.022083,0.159325,0.957006,0.004429,-0.197883,0.006899,-0.038053,-0.008043,0.004901,0.054089,-0.024877,0.001790596
HOBIE,0.066253,0.054678,-0.004537,0.924559,0.027138,-0.089224,-0.065022,0.039313,-0.03946,0.077499,0.024734,-0.01593,0.001791478
USA 26 AIRFOIL,0.217357,-0.002544,0.202657,0.618938,0.004906,-0.266054,0.050339,0.038799,0.050534,0.051328,-0.037659,0.071397,0.001792812
GOE 563 AIRFOIL,0.167263,0.064122,-0.063103,1.026134,0.061738,-0.233935,-0.020329,-0.07364,0.02717,0.064363,0.0181,-0.037884,0.001794012
LDS-2 AIRFOIL,0.041016,-0.003685,-0.04714,1.089895,0.016409,-0.048438,0.019543,-0.036376,0.007317,0.016565,-0.021523,-0.033582,0.00179597
GOE 567 AIRFOIL,-0.050399,0.035236,-0.081632,0.517442,0.151354,0.222148,-0.087462,0.112756,-0.060097,0.133448,0.11921,-0.012004,0.00179617
RG 14 9% AIRFOIL,0.138238,0.004911,-0.010997,1.056184,0.030287,-0.189815,0.017058,-0.123902,-0.004717,0.090729,-0.011951,0.003975,0.001797252
SA7026,0.008798,0.007968,-0.034066,1.08602,0.008984,-0.116126,0.002259,0.015701,0.000977,0.000336,0.028317,-0.009166,0.001797454
GOE 301 (FRIEDRICHSHAFEN G 13) AIRFOIL,0.03073,0.000028,0.264029,0.667832,0.014811,-0.140108,0.027013,0.108394,0.009769,-0.024883,0.07005,-0.027664,0.001797798
GOE 535 AIRFOIL,0.245573,0.055784,0.037387,0.397697,0.098742,0.118467,-0.05974,0.136995,-0.043291,-0.02243,0.160209,-0.125394,0.00179785
GOE 621 AIRFOIL,0.140103,0.007362,0.047029,0.553139,0.008924,0.048804,0.000469,0.189814,0.021096,-0.001539,0.005168,-0.020369,0.001797896
NACA 63A210,0.022439,0.001025,-0.127177,1.305443,0.012205,-0.12329,0.025982,-0.15882,0.006853,0.025619,0.016421,-0.0067,0.001800032
SG6042,0.101362,-0.002872,-0.07004,0.954991,0.048428,-0.242832,0.053835,-0.122752,0.09224,0.016731,0.199938,-0.029029,0.001800596
EPPLER 656 AIRFOIL,-0.086346,-0.000633,0.04075,0.589382,0.081584,0.049548,-0.006823,0.086377,0.196033,0.012105,0.050792,-0.012769,0.001801408
Prandtl-D Centerline NASA TP-2016-219072,-0.005476,-0.000079,0.046967,0.866693,-0.016858,0.014312,-0.004949,0.052608,-0.007942,0.039024,0.010058,0.005643,0.001803784
MH 49,0.05429,0.080038,0.112264,1.021665,0.010056,0.09842,-0.125632,-0.064143,-0.041743,0.012194,-0.205281,0.047871,0.001803942
WORTMANN FX 66-17AII-182 AIRFOIL (AS TESTED AT NASA),-0.419004,-0.018165,0.068497,0.963149,-0.030474,0.479021,-0.024725,-0.098947,-0.010181,-0.074936,0.15306,0.012704,0.00180604
ARA-D 6% AIRFOIL,0.111868,0.129769,0.024962,1.042998,0.006374,-0.324839,-0.048991,0.051005,-0.014454,0.026594,0.063303,-0.068589,0.001807276
davissm,-0.022631,0.075601,-0.001672,1.143612,-0.002927,-0.25864,-0.014352,0.113321,-0.064903,0.012404,0.073488,-0.053301,0.00180821
Fage & Collins 2,0.135353,0.025913,0.157765,1.006471,0.026283,-0.273051,0.035142,-0.079717,-0.003859,0.0009,-0.015082,-0.016118,0.00180851
AS6091 | Ananda-Selig | AIAA Paper 2018-0310,0.268827,0.001963,-0.01526,0.978161,0.014198,-0.394737,0.006133,0.050295,-0.085678,0.036368,0.065209,0.07452,0.001809196
CLARK YS AIRFOIL,0.115284,0.034971,0.257447,0.788958,0.001384,0.006673,-0.047137,0.182114,-0.048546,0.053752,-0.361768,0.016865,0.001810508
RAF 32 MOD AIRFOIL,-0.006749,0.03889,-0.123046,1.108673,0.010474,-0.06966,-0.014606,0.020788,-0.020909,0.018294,0.076646,-0.038797,0.001810554
KC-135 BL200.76 AIRFOIL,0.007724,-0.000516,0.000933,1.254643,0.007702,-0.173049,0.033397,-0.172973,0.110198,-0.037454,0.000363,-0.030969,0.001810898
FX 60-126/1 AIRFOIL,0.023385,0.029997,-0.128679,1.00017,0.016379,0.112992,-0.045676,-0.032729,-0.050686,-0.017975,0.121151,-0.028329,0.001813676
E211  (10.96%),-0.002904,0.043297,-0.12235,1.146575,0.006244,-0.067781,-0.006971,-0.192501,0.02259,0.020774,0.179174,-0.026147,0.00181555
FX 66-S-196 V1 AIRFOIL,-0.403941,-0.005096,-0.027248,0.913996,0.056293,0.486316,-0.060691,0.05011,0.006587,-0.021206,0.072781,-0.067901,0.00181876
SELIG 3002-099-83,0.035004,0.038794,0.040035,0.929495,0.016347,-0.108399,-0.027764,-0.170105,0.099217,-0.00832,0.155408,0.000289,0.001820546
KC-135 Winglet (supercritical Whitcomb),0.092107,0.012513,-0.131066,1.242154,0.034119,-0.308262,0.035442,-0.25114,0.132897,-0.025205,0.207318,-0.040877,0.001820938
HQ 3.5/8 AIRFOIL,0.02108,0.028246,-0.053606,1.218586,0.01609,-0.202746,0.002008,-0.120076,0.043085,-0.026587,0.149524,-0.075604,0.001820998
NACA 66-210,0.030453,0.000812,-0.107343,1.252388,0.006337,-0.266183,0.046583,-0.175242,0.134733,0.05515,0.03021,-0.007899,0.001824196
GOE 611 AIRFOIL,-0.003215,-0.000449,0.219941,0.606289,0.085186,-0.098451,0.039103,0.105902,0.073044,-0.015016,-0.00349,-0.008844,0.001825318
GOE 374 AIRFOIL,0.144509,0.016866,0.226713,0.934942,0.041371,-0.311914,0.013871,-0.01254,0.017009,-0.012283,-0.016058,-0.042486,0.001826064
SA7035,0.066223,0.009483,0.008381,1.067269,0.014681,-0.109483,0.000916,-0.095498,-0.018618,0.024486,0.026051,0.006108,0.001828384
GIII BL86 AIRFOIL,0.063475,-0.000058,0.032493,1.132641,-0.004541,-0.184751,0.032252,-0.169327,0.054738,0.04629,-0.023641,0.020429,0.001828392
GOE 532 AIRFOIL,0.066452,0.046061,0.130232,0.683421,0.047464,0.070939,-0.055039,0.03263,-0.031623,-0.029112,0.021218,0.017357,0.001829604
DAE-21 AIRFOIL,-0.02186,-0.008944,0.092885,0.698691,0.028378,0.019834,-0.029616,0.250048,0.076585,-0.08044,0.009872,-0.035433,0.001830908
USA 40 B AIRFOIL,0.263351,0.038652,0.137542,0.375964,0.123331,-0.05326,-0.029503,-0.094116,0.052439,0.031296,0.193856,-0.039553,0.001831108
GOE 235 (SCHUETTE-LANZ) AIRFOIL,0.107506,0.050374,0.121446,0.984287,0.008998,-0.250278,-0.025919,-0.031356,0.014424,0.022644,-0.011307,0.009182,0.001831804
GOE 400 AIRFOIL,0.063849,0.017081,0.257146,0.74265,0.007879,-0.165209,-0.050752,0.104034,-0.044737,0.090003,-0.036614,0.01467,0.001836092
EPPLER 555 AIRFOIL,-0.047803,0.021006,-0.224876,1.038575,0.085406,0.185759,-0.023162,-0.181353,-0.014496,0.033104,0.210954,-0.083114,0.001836968
GOE 188 (SCHUETTE-LANZ 3U10) AIRFOIL,0.028099,0,0.168029,1.003659,0.015352,-0.18746,0.037219,-0.031593,0.015049,-0.037828,-0.004946,-0.00558,0.001837342
HQ 0/10 AIRFOIL,0.11535,0.009563,-0.095621,1.019049,0.111898,-0.111208,-0.03348,-0.202381,0.045059,0.155833,-0.01365,-0.000409,0.001837842
HQ 3.5/13 AIRFOIL,0.007857,0.001293,-0.028414,0.946112,0.008897,-0.031227,0.008799,-0.070957,0.120165,-0.047923,0.159876,-0.074477,0.001838328
GOE 445 AIRFOIL,0.122459,0.016366,-0.109345,1.455757,0.000233,-0.271084,0.019746,-0.217689,-0.038819,0.072703,-0.038925,-0.011403,0.001838546
GOE 121 (MVA H.1) AIRFOIL,0.19801,0.011128,0.14957,0.736695,0.01593,-0.286072,-0.018465,0.112518,0.004823,0.122424,-0.000422,-0.046139,0.001839174
HQ 2.5/8 AIRFOIL,0.027448,0.006611,-0.068804,1.291097,0.002055,-0.17329,0.013266,-0.135643,0.006661,-0.006193,0.078949,-0.042157,0.001840404
MH 108  11.98%,0.214755,0.011325,0.140526,0.775834,0.0206,0.001238,-0.03951,-0.114301,-0.021067,0.092014,-0.097161,0.015746,0.001841876
AH 63-K-127/24,-0.082431,-0.013026,-0.013978,0.971146,-0.008136,-0.08387,0.00615,0.043409,0.210045,-0.029278,0.035384,-0.035415,0.001842198
NASA/LANGLEY RC-10(B)3 AIRFOIL,0.156381,0.004752,0.048168,1.034204,0.011952,-0.284378,0.061175,-0.052654,0.05022,0.059806,-0.073568,-0.016059,0.001843992
EPPLER 858 AIRFOIL,0.05044,0.001343,0.092962,0.304887,0.048886,0.37537,-0.004766,0.047257,-0.00577,-0.013637,0.182904,-0.079875,0.001844948
GOE 275 (DAIMLER VI) AIRFOIL,0.181776,0.032733,0.155935,0.851683,0.077597,-0.281327,0.007462,0.007381,-0.0018,0.013795,0.010957,-0.056193,0.001846372
GOE 478 AIRFOIL,0.091242,0.003943,0.111553,0.597117,-0.000301,-0.046449,0.013787,0.077113,0.065843,0.035501,0.074142,-0.023491,0.001846698
GOE 325 (PFALZ 54) AIRFOIL,0.073468,0.043836,0.212551,0.864293,-0.00098,-0.199241,-0.008948,-0.009554,-0.002452,0.01291,0.048359,-0.034242,0.001848564
NASA/LANGLEY RC-12(N)1 AIRFOIL,0.007692,-0.002204,0.04041,1.149761,0.00009,-0.08306,0.024231,-0.108758,0.074315,-0.02697,-0.052683,-0.022824,0.001849136
GOE 442 AIRFOIL,0.186585,0.033508,0.100166,0.898659,0.046536,-0.245812,-0.000812,0.02507,-0.036685,0.022538,-0.019497,-0.010257,0.001850482
GOE 703 AIRFOIL,0.108038,0.000578,0.200666,0.202188,0.123827,0.081718,0.034187,0.006403,0.115911,0.125074,-0.09491,0.09632,0.001853674
HQ 2.5/9 B AIRFOIL,0.072527,0.004509,-0.073387,1.168763,0.017608,-0.185786,0.016699,-0.153729,0.061488,0.002,0.142613,-0.073304,0.001854566
EPPLER 340 AIRFOIL,0.056993,-0.001365,0.429535,0.645154,0.010199,0.029791,0.006994,-0.073614,0.024478,0.020615,-0.220512,0.071733,0.001856212
AG08,0.196191,0.09933,0.020775,1.128613,0.005248,-0.249729,-0.082571,-0.093528,-0.046958,0.09936,-0.033399,-0.043333,0.00185715
SA7024,0.145914,0.030025,-0.008987,0.957061,0.092954,-0.208934,-0.043991,-0.007011,-0.022079,0.110427,0.004702,-0.050081,0.001857268
GOE 384 AIRFOIL,-0.021967,-0.011854,0.311151,0.11742,0.0694,0.195969,0.012687,0.256458,0.108428,-0.037433,0.007747,-0.008007,0.001859118
BOEING 707 .54 SPAN AIRFOIL,0.012192,-0.003613,-0.00769,1.277504,0.036194,-0.222505,0.040055,-0.140441,0.056007,-0.007291,-0.002397,-0.038016,0.001859518
S6062 8%,0.072448,0.024247,-0.017667,1.109129,0.042772,-0.140983,-0.030043,-0.107828,-0.019969,0.095232,-0.029366,0.002028,0.001860114
GOE 509 AIRFOIL,0.174624,0.03611,0.249914,0.502095,0.027763,-0.194851,0.016742,0.11126,0.060231,0.020435,-0.117814,0.113492,0.001862888
GOE 798 AIRFOIL,0.038925,-0.001222,0.132934,0.188132,0.008262,0.143318,0.038971,0.268664,0.102193,0.037482,0.071571,-0.02923,0.001864612
